"Adresse","Occurrences","Meta Description 1","Longueur de la Meta Description 1","Largeur en pixels de la Meta Description 1","Indexabilité","Statut d'indexabilité"
"https://www.komut.be/shop/chike-e-kids-se-22500?attrib=1-99","1","Le eKids : l’incontournable de la famille","41","237","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop/000000000038-hnf-nicolai-xd4-all-terrain-45-km-h-22505","0","","0","0","Indexable",""
"https://www.komut.be/en_GB/shop/set-de-coussins-chike-22529?attrib=1-99","1","Le set de coussins CHIKE pour 'e kids' assure un confort optimal aux enfants lors de leurs trajets à vélo, offrant un soutien supplémentaire et une protection contre les chocs pour une conduite agréable","202","1229","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop/000000017069-tern-clubhouse-seat-pad-61082","0","","0","0","Indexable",""
"https://www.komut.be/en_GB/shop/chrome-industries-wind-cobra-2-0-packable-jacket-61086?attrib=1-354","1","This lightweight jacket combines classic Chrome style with packable construction for an all-season layering tool.","113","690","Non indexable","Canonisé"
"https://www.komut.be/shop/chrome-industries-wind-cobra-2-0-packable-jacket-61086?attrib=1-354","1","Cette veste légère combine le style Chrome classique avec une construction pliable pour un outil de superposition toutes saisons.","129","791","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop/000000017086-tern-sidekick-tm-seat-belt-61089","1","Avec la sangle de fixation Sidekick™, les parents peuvent être sûrs que leurs enfants sont attachés et peuvent profiter d'un trajet en toute sécurité.","150","893","Indexable",""
"https://www.komut.be/nl_BE/shop/chrome-industries-wind-cobra-2-0-packable-jacket-61086","1","This lightweight jacket combines classic Chrome style with packable construction for an all-season layering tool.","113","690","Indexable",""
"https://www.komut.be/shop/000000017040-polisport-siege-enfant-guppy-junior-cfs-60466?attrib=1-596","1","Le siège enfant POLISPORT Guppy Junior Light gris est conçu pour transporter en toute sécurité les enfants de 6 à 10 ans (22 à 35 kg) sur le porte-bagages arrière du vélo.","171","1052","Non indexable","Canonisé"
"https://www.komut.be/en_GB/shop/000000017040-polisport-siege-enfant-guppy-junior-cfs-60466?attrib=1-596","1","Le siège enfant POLISPORT Guppy Junior Light gris est conçu pour transporter en toute sécurité les enfants de 6 à 10 ans (22 à 35 kg) sur le porte-bagages arrière du vélo.","171","1052","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop/000000017788-brompton-roller-rack-and-mudguard-pack-g-line-61666","1","Roller Rack • Roller Wheels • Mudguards – front and back • Reflectors","69","425","Indexable",""
"https://www.komut.be/nl_BE/shop/unit1-water-bottle-585ml-61658","1","a gourde UNIT 1 est conçue pour les cyclistes actifs, offrant une capacité optimale, un design ergonomique et un bouchon anti-fuite, idéale pour s’hydrater lors de vos trajets à vélo.","183","1102","Indexable",""
"https://www.komut.be/en_GB/shop/kask-valegro-61661?attrib=1-374","1","Développé en collaboration avec l'équipe INEOS Grenadiers, le Valegro a été conçu pour être ultra-léger et offrir une aération optimale, y compris dans les montées les plus difficiles et dans les conditions les plus chaudes.","224","1341","Non indexable","Canonisé"
"https://www.komut.be/shop/kask-valegro-61661?attrib=1-374","1","Développé en collaboration avec l'équipe INEOS Grenadiers, le Valegro a été conçu pour être ultra-léger et offrir une aération optimale, y compris dans les montées les plus difficiles et dans les conditions les plus chaudes.","224","1341","Non indexable","Canonisé"
"https://www.komut.be/en_GB/shop/kask-urban-r-60932?attrib=1-374","1","URBAN ADVENTURE - NATURALLY COOL","32","256","Non indexable","Canonisé"
"https://www.komut.be/shop/000000017824-puky-ls-pro-20-orange-61681?attrib=1-527","1","Le PUKY LS-Pro 20""-7 Orange est un vélo enfant ultra-léger (7,8 kg) conçu pour les 6 à 8 ans (115–138 cm). Doté d'un cadre en aluminium, de 7 vitesses Shimano Tourney et de freins V-Brake adaptés, il offre maniabilité et sécurité pour les jeunes cyclistes.","256","1556","Non indexable","Canonisé"
"https://www.komut.be/shop/kask-valegro-61661","1","Développé en collaboration avec l'équipe INEOS Grenadiers, le Valegro a été conçu pour être ultra-léger et offrir une aération optimale, y compris dans les montées les plus difficiles et dans les conditions les plus chaudes.","224","1341","Indexable",""
"https://www.komut.be/en_GB/shop/000000017824-puky-ls-pro-20-orange-61681?attrib=1-527","1","Le PUKY LS-Pro 20""-7 Orange est un vélo enfant ultra-léger (7,8 kg) conçu pour les 6 à 8 ans (115–138 cm). Doté d'un cadre en aluminium, de 7 vitesses Shimano Tourney et de freins V-Brake adaptés, il offre maniabilité et sécurité pour les jeunes cyclistes.","256","1556","Non indexable","Canonisé"
"https://www.komut.be/shop/000000017821-rondo-ruut-al-anvty-m-61680?attrib=1-528","0","","0","0","Non indexable","Canonisé"
"https://www.komut.be/en_GB/shop/kask-valegro-61661","1","Développé en collaboration avec l'équipe INEOS Grenadiers, le Valegro a été conçu pour être ultra-léger et offrir une aération optimale, y compris dans les montées les plus difficiles et dans les conditions les plus chaudes.","224","1341","Indexable",""
"https://www.komut.be/nl_BE/shop/abus-helmet-hyp-e-61690","1","Entièrement dédiés aux besoins et au style de vie des navetteurs urbains.","73","448","Indexable",""
"https://www.komut.be/nl_BE/shop/000000017824-puky-ls-pro-20-orange-61681","1","Le PUKY LS-Pro 20""-7 Orange est un vélo enfant ultra-léger (7,8 kg) conçu pour les 6 à 8 ans (115–138 cm). Doté d'un cadre en aluminium, de 7 vitesses Shimano Tourney et de freins V-Brake adaptés, il offre maniabilité et sécurité pour les jeunes cyclistes.","256","1556","Indexable",""
"https://www.komut.be/en_GB/shop/000000017821-rondo-ruut-al-anvty-m-61680?attrib=1-528","0","","0","0","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop/000000017821-rondo-ruut-al-anvty-m-61680","0","","0","0","Indexable",""
"https://www.komut.be/nl_BE/shop/abus-ancre-murale-wch90-xplus-9ks-61675","1","Utilisez les ancres murales ABUS à la maison pour sécuriser vos vélos dans la cave, le garage ou à l'extérieur de la maison.","124","745","Indexable",""
"https://www.komut.be/en_GB/shop/smartphonegrip-60958?attrib=1-405","0","","0","0","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop/000000016409-veloe-porte-bagage-avant-petit-modele-60959","0","","0","0","Indexable",""
"https://www.komut.be/shop/000000018481-bosch-kit-de-post-equipement-support-a-1-bras-318-mm-61843?attrib=1-405","0","","0","0","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop/000000018481-bosch-kit-de-post-equipement-support-a-1-bras-318-mm-61843","0","","0","0","Indexable",""
"https://www.komut.be/shop/000000018072-bosch-universalpump-18v-cordless-pneumatic-pump-61797?attrib=1-405","1","Pompe pneumatique sans fil Bosch UniversalPump 18V : gonflage rapide jusqu'à 10,3 bar avec débit de 30 l/min. Compacte, intuitive, avec manomètre éclairé et compatibilité 18V Power for All.","189","1179","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop/cannondale-supersix-evo-2-61863","1","Vélo de route de compétition léger et incroyablement rapide, doté d’un groupe Ultegra Di2, de roues HollowGram R 45 et d’un cintre aéro Vision Trimax Carbon.","157","972","Indexable",""
"https://www.komut.be/en_GB/shop/000000018481-bosch-kit-de-post-equipement-support-a-1-bras-318-mm-61843?attrib=1-405","0","","0","0","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop/cannondale-superx-3-61798","1","Un pur vélo de compétition gravel : cadre carbone léger et aéro, groupe Shimano GRX 820 et roues DT Swiss G1800","111","705","Indexable",""
"https://www.komut.be/nl_BE/shop/cannondale-tesoro-2-61841","1","Vélo électrique polyvalent urbain/touring haut de gamme, doté d’un moteur Bosch CX, 138 km d'autonomie, d’une batterie de 600 Wh et d’une transmission Shimano CUES 10 vitesses","175","1120","Indexable",""
"https://www.komut.be/en_GB/shop/000000018072-bosch-universalpump-18v-cordless-pneumatic-pump-61797?attrib=1-405","1","Pompe pneumatique sans fil Bosch UniversalPump 18V : gonflage rapide jusqu'à 10,3 bar avec débit de 30 l/min. Compacte, intuitive, avec manomètre éclairé et compatibilité 18V Power for All.","189","1179","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop/000000018072-bosch-universalpump-18v-cordless-pneumatic-pump-61797","1","Pompe pneumatique sans fil Bosch UniversalPump 18V : gonflage rapide jusqu'à 10,3 bar avec débit de 30 l/min. Compacte, intuitive, avec manomètre éclairé et compatibilité 18V Power for All.","189","1179","Indexable",""
"https://www.komut.be/nl_BE/shop/cannondale-topstone-eq-61787","0","","0","0","Indexable",""
"https://www.komut.be/nl_BE/shop/urban-arrow-22478","1","Le vélo cargo électrique agile pour les pros. Livraisons rapides et parking sans effort.","88","520","Indexable",""
"https://www.komut.be/en_GB/shop/bosch-batterie-powerpack-500-wh-frame-anthracite-bbs275-22369?attrib=1-405","0","","0","0","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop/000000019732-bosch-connectmodul-gps-tracker-60986","1","E-Bike GPS Tracker for Bosch Smart System e-bikes
- exact location transmission in the eBike Flow App
- theft detection & acoustic alarm system
- own, integrated battery","169","1043","Indexable",""
"https://www.komut.be/nl_BE/shop/i-sy-xxl-n3-8-zr-60999","1","Le i:SY XXL N3.8 ZR est un VAE robuste pour les grands gabarits, avec moteur Bosch Performance Line, transmission Enviolo et courroie Gates","139","879","Indexable",""
"https://www.komut.be/nl_BE/shop/benno-remidemi-xl-9d-60981","1","Le Benno RemiDemi XL 9D est un vélo cargo électrique avec moteur Bosch, batterie jusqu'à 545 Wh, capacité de charge de 190 kg, idéal pour les trajets urbains et les charges lourdes.","181","1114","Indexable",""
"https://www.komut.be/en_GB/shop/000000019732-bosch-connectmodul-gps-tracker-60986?attrib=1-405","1","E-Bike GPS Tracker for Bosch Smart System e-bikes
- exact location transmission in the eBike Flow App
- theft detection & acoustic alarm system
- own, integrated battery","169","1043","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop/000000012633-bosch-chargeur-generation-2-4a-ue-bcs220-51728","0","","0","0","Indexable",""
"https://www.komut.be/nl_BE/shop/000000016620-bike-43-rain-canopy-58138","1","Mid and Long only","17","114","Indexable",""
"https://www.komut.be/nl_BE/shop/000000017241-tern-bike-tow-kit-61462","0","","0","0","Indexable",""
"https://www.komut.be/nl_BE/shop/000000017247-bosch-kit-powermore-250-ue-bbp3620-61468","1","PowerMore 250 est le complément de la batterie principale de la taille d'une bouteille d'eau pour les déplacements.","115","697","Indexable",""
"https://www.komut.be/en_GB/shop/000000012633-bosch-chargeur-generation-2-4a-ue-bcs220-51728?attrib=1-405","0","","0","0","Non indexable","Canonisé"
"https://www.komut.be/shop/000000012633-bosch-chargeur-generation-2-4a-ue-bcs220-51728?attrib=1-405","0","","0","0","Non indexable","Canonisé"
"https://www.komut.be/en_GB/shop/000000017247-bosch-kit-powermore-250-ue-bbp3620-61468?attrib=1-405","1","PowerMore 250 est le complément de la batterie principale de la taille d'une bouteille d'eau pour les déplacements.","115","697","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop/000000017257-bike43-rear-low-rider-61478","0","","0","0","Indexable",""
"https://www.komut.be/shop/000000017247-bosch-kit-powermore-250-ue-bbp3620-61468?attrib=1-405","1","PowerMore 250 est le complément de la batterie principale de la taille d'une bouteille d'eau pour les déplacements.","115","697","Non indexable","Canonisé"
"https://www.komut.be/en_GB/shop/000000019327-bosch-chargeur-4a-220-240-v-ue-bpc340y-62100?attrib=1-405","0","","0","0","Non indexable","Canonisé"
"https://www.komut.be/shop/000000019327-bosch-chargeur-4a-220-240-v-ue-bpc340y-62100?attrib=1-405","0","","0","0","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop/000000019327-bosch-chargeur-4a-220-240-v-ue-bpc340y-62100","0","","0","0","Indexable",""
"https://www.komut.be/nl_BE/shop/000000019332-tern-quick-haul-d8-62102","1","The Quick Haul is an affordable, built-to-last, utility and cargo ebike that's designed to carry passengers, pets and all of your stuff with ease.","146","857","Indexable",""
"https://www.komut.be/nl_BE/shop/ortlieb-sport-roller-high-visibility-ql2-1-paire-25l-61074","1","Les sacoches Ortlieb Sport-Roller High Visibility QL2.1 (Paire) 25L offrent une visibilité accrue grâce à leur tissu en Cordura enduit de PU, tissé de fils réfléchissants haute luminosité","187","1103","Indexable",""
"https://www.komut.be/nl_BE/shop/brooks-selle-b17-61065","1","La selle Brooks B17 est un modèle emblématique, fabriqué à la main en Angleterre depuis 1898. Conçue pour les cyclistes adoptant une position inclinée à 60°, elle offre un confort exceptionnel grâce à son cuir tanné végétal qui se façonne au fil du temps","254","1551","Indexable",""
"https://www.komut.be/en_GB/shop/brooks-selle-b17-61065?attrib=1-245","1","La selle Brooks B17 est un modèle emblématique, fabriqué à la main en Angleterre depuis 1898. Conçue pour les cyclistes adoptant une position inclinée à 60°, elle offre un confort exceptionnel grâce à son cuir tanné végétal qui se façonne au fil du temps","254","1551","Non indexable","Canonisé"
"https://www.komut.be/shop/brooks-selle-b17-61065?attrib=1-245","1","La selle Brooks B17 est un modèle emblématique, fabriqué à la main en Angleterre depuis 1898. Conçue pour les cyclistes adoptant une position inclinée à 60°, elle offre un confort exceptionnel grâce à son cuir tanné végétal qui se façonne au fil du temps","254","1551","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop/urban-arrow-familynext-advanced-75nm-61053","1","Découvrez le Urban Arrow FamilyNext Advanced (75 Nm) chez Komut Bikes (Uccle, Saint-Gilles, Stockel) : vélo cargo électrique familial, puissant, sûr et pratique pour la ville.","175","1053","Indexable",""
"https://www.komut.be/nl_BE/shop/000000004661-yoonit-module-enfant-childe-seat-36093","0","","0","0","Indexable",""
"https://www.komut.be/en_GB/shop/000000004661-yoonit-module-enfant-childe-seat-36093?attrib=1-23","0","","0","0","Non indexable","Canonisé"
"https://www.komut.be/shop/000000004480-restrap-saddle-bag-14l-35912?attrib=1-244","1","La sacoche de selle RESTRAP 14L offre un espace de rangement généreux, idéale pour les longues sorties à vélo. Son design durable et étanche garantit une protection optimale de vos affaires, tout en restant légère et facile à installer","235","1429","Non indexable","Canonisé"
"https://www.komut.be/en_GB/shop/000000004480-restrap-saddle-bag-14l-35912?attrib=1-244","1","La sacoche de selle RESTRAP 14L offre un espace de rangement généreux, idéale pour les longues sorties à vélo. Son design durable et étanche garantit une protection optimale de vos affaires, tout en restant légère et facile à installer","235","1429","Non indexable","Canonisé"
"https://www.komut.be/shop/000000004435-muli-child-seat-35867?attrib=1-24","0","","0","0","Non indexable","Canonisé"
"https://www.komut.be/en_GB/shop/000000004435-muli-child-seat-35867?attrib=1-24","0","","0","0","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop/000000015531-restrap-city-carry-handle-60329","0","","0","0","Indexable",""
"https://www.komut.be/nl_BE/shop/000000015525-benno-passenger-bar-kit-58160","0","","0","0","Indexable",""
"https://www.komut.be/nl_BE/shop/000000004480-restrap-saddle-bag-14l-35912","1","La sacoche de selle RESTRAP 14L offre un espace de rangement généreux, idéale pour les longues sorties à vélo. Son design durable et étanche garantit une protection optimale de vos affaires, tout en restant légère et facile à installer","235","1429","Indexable",""
"https://www.komut.be/en_GB/shop/000000015531-restrap-city-carry-handle-60329?attrib=1-244","0","","0","0","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop/kona-coco-60331","1","L’élégance est importante. Le Coco rend hommage au vélo à col de cygne classique européen. Lignes épurées et élégantes Les pneus anti-crevaison permettent de rouler sans stress. C’est le vélo qui rend la promenade dans le quartier plus agréable, donc on ne vous en voudra pas d’avoir « oublié le lait/la bière/le vin » et de devoir retourner en chercher au magasin. Ne soyez pas surpris si des gens se retournent en vous voyant avec ce vélo !","442","2700","Indexable",""
"https://www.komut.be/nl_BE/shop/muli-e-muli-motor-st-22486","1","Compact et agile pour la vie de tous les jours. Du vélo de ville au transporteur en un clic. Fermez ou ouvrez le panier avec une seule poignée.","143","851","Indexable",""
"https://www.komut.be/shop/muli-e-muli-motor-st-22486?attrib=1-24","1","Compact et agile pour la vie de tous les jours. Du vélo de ville au transporteur en un clic. Fermez ou ouvrez le panier avec une seule poignée.","143","851","Non indexable","Canonisé"
"https://www.komut.be/shop/000000017029-muli-rain-cover-35870?attrib=1-24","0","","0","0","Non indexable","Canonisé"
"https://www.komut.be/en_GB/shop/000000017029-muli-rain-cover-35870?attrib=1-24","0","","0","0","Non indexable","Canonisé"
"https://www.komut.be/en_GB/shop/muli-e-muli-motor-st-22486?attrib=1-24","1","Compact et agile pour la vie de tous les jours. Du vélo de ville au transporteur en un clic. Fermez ou ouvrez le panier avec une seule poignée.","143","851","Non indexable","Canonisé"
"https://www.komut.be/en_GB/shop/000000017027-muli-locking-rod-35868?attrib=1-24","0","","0","0","Non indexable","Canonisé"
"https://www.komut.be/en_GB/shop/000000017028-muli-luggage-carrier-35869?attrib=1-24","0","","0","0","Non indexable","Canonisé"
"https://www.komut.be/shop/000000017027-muli-locking-rod-35868?attrib=1-24","0","","0","0","Non indexable","Canonisé"
"https://www.komut.be/shop/000000017028-muli-luggage-carrier-35869?attrib=1-24","0","","0","0","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop/000000017165-wahoo-entraineur-kickr-snap-60740","1","Le WAHOO KICKR Snap est un home trainer intelligent à résistance magnétique, offrant une expérience de cyclisme réaliste avec une connectivité fluide aux applis d'entraînement comme Zwift et TrainerRoad.","203","1273","Indexable",""
"https://www.komut.be/en_GB/shop/muli-e-muli-motor-st-pro-60708?attrib=1-24","1","Le Power Muli avec un puissant moteur cargo EP6, une batterie plus grande et un entraînement par courroie Gates.","112","708","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop/000000015948-abus-granit-xplus-6950m-r-bk-am-60620","1","Antivol de cadre universel. L'antivol de cadre 6950M est un dispositif anti-démarrage pratique qui s'adapte à tous les cadres de vélo habituels – confortable et toujours à portée de main.","187","1132","Indexable",""
"https://www.komut.be/shop/muli-e-muli-motor-st-pro-60708?attrib=1-24","1","Le Power Muli avec un puissant moteur cargo EP6, une batterie plus grande et un entraînement par courroie Gates.","112","708","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop/000000016790-tern-lockstand-extensions-61196","1","Élargissement de la béquille","28","170","Indexable",""
"https://www.komut.be/nl_BE/shop/muli-e-muli-motor-st-pro-60708","1","Le Power Muli avec un puissant moteur cargo EP6, une batterie plus grande et un entraînement par courroie Gates.","112","708","Indexable",""
"https://www.komut.be/shop/muli-muskel-61188?attrib=1-24","1","Petit, agile et pourtant très grand - l'équipement parfait pour la jungle urbaine","81","473","Non indexable","Canonisé"
"https://www.komut.be/en_GB/shop/muli-muskel-61188?attrib=1-24","1","Petit, agile et pourtant très grand - l'équipement parfait pour la jungle urbaine","81","473","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop/000000016747-rack-three-61174","0","","0","0","Indexable",""
"https://www.komut.be/en_GB/shop/000000019478-moustache-barre-de-protection-albert-62157?attrib=1-644","1","Transportez vos petits génies en toute sécurité ou maintenez votre cargaison bien en place avec cette barre solidement fixée au porte-bagages.","142","880","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop/muli-muskel-61188","1","Petit, agile et pourtant très grand - l'équipement parfait pour la jungle urbaine","81","473","Indexable",""
"https://www.komut.be/shop/000000019478-moustache-barre-de-protection-albert-62157?attrib=1-644","1","Transportez vos petits génies en toute sécurité ou maintenez votre cargaison bien en place avec cette barre solidement fixée au porte-bagages.","142","880","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop/000000019475-tern-porte-bagage-avant-trail-rack-62155","1","Porte-bagage avant TERN ""Trail Rack""
En aluminium, noir, capacité de charge jusqu'à 25kg, 545x326x260mm","103","671","Indexable",""
"https://www.komut.be/nl_BE/shop/000000019478-moustache-barre-de-protection-albert-62157","1","Transportez vos petits génies en toute sécurité ou maintenez votre cargaison bien en place avec cette barre solidement fixée au porte-bagages.","142","880","Indexable",""
"https://www.komut.be/shop/000000019479-moustache-bigfoot-62158?attrib=1-644","1","Repose-pieds Lundi 20","21","140","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop/moustache-mardi-27-4-fs-62064","1","Facile à rouler, facile à garer, facile à utiliser, facile à entretenir. Et halte-là les voleurs ! Mardi 27.4 FS est armé jusqu’aux dents ;-{D","142","794","Indexable",""
"https://www.komut.be/en_GB/shop/000000019479-moustache-bigfoot-62158?attrib=1-644","1","Repose-pieds Lundi 20","21","140","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop/000000019483-brompton-handlebar-control-brompton-electric-62160","0","","0","0","Indexable",""
"https://www.komut.be/nl_BE/shop/000000019479-moustache-bigfoot-62158","1","Repose-pieds Lundi 20","21","140","Indexable",""
"https://www.komut.be/en_GB/shop/moustache-lundi-27-4-62063?attrib=1-644","1","Le Lundi 27.4 est toujours aussi génial et confortable à rouler grâce à sa position très relevée, son légendaire guidon Moustache, ses gros pneus et sa selle confortable, il est encore plus simple à utiliser grâce au moyeu Shimano Nexus à 5 vitesses intégrées.
Taille cycliste (cm): 157 - 190","292","1749","Non indexable","Canonisé"
"https://www.komut.be/shop/moustache-lundi-27-4-62063?attrib=1-644","1","Le Lundi 27.4 est toujours aussi génial et confortable à rouler grâce à sa position très relevée, son légendaire guidon Moustache, ses gros pneus et sa selle confortable, il est encore plus simple à utiliser grâce au moyeu Shimano Nexus à 5 vitesses intégrées.
Taille cycliste (cm): 157 - 190","292","1749","Non indexable","Canonisé"
"https://www.komut.be/en_GB/shop/moustache-lundi-27-3-62062?attrib=1-644","1","Affronter les montées les plus sévères ne sera qu'une formalité au fameux guidon de Lundi 27.3 bien assisté par le moteur Bosch Performance Line Smart System toujours plus puissant et connecté. 
Taille cycliste (cm): 157 - 190","226","1392","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop/moustache-mercredi-12-62061","1","Mercredi 12, c'est le vélo des débuts, celui qui génère la passion et promet des aventures uniques : descendre à toute vitesse, faire des acrobaties, jouer au super-héros ou à la princesse licorne... tout est possible avec Mercredi 12 !","236","1400","Indexable",""
"https://www.komut.be/shop/moustache-lundi-27-3-62062?attrib=1-644","1","Affronter les montées les plus sévères ne sera qu'une formalité au fameux guidon de Lundi 27.3 bien assisté par le moteur Bosch Performance Line Smart System toujours plus puissant et connecté. 
Taille cycliste (cm): 157 - 190","226","1392","Non indexable","Canonisé"
"https://www.komut.be/en_GB/shop/moustache-xroad-2-open-62073?attrib=1-644","1","Grâce à son cadre rigide avec intégration de la batterie Bosch PowerTube, son moteur Bosch Performance Line et sa fourche 80mm de débattement, Xroad 2 est dynamique et confortable.","180","1154","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop/moustache-xroad-4-open-62074","1","Grâce à son cadre rigide avec intégration de la batterie Bosch PowerTube, son moteur Bosch Performance Line et sa fourche 80mm de débattement, Xroad 2 est dynamique et confortable.","180","1154","Indexable",""
"https://www.komut.be/nl_BE/shop/moustache-xroad-es-open-62072","1","Découvrez le Moustache Xroad ES Open chez Komut Bikes (Uccle, Saint-Gilles, Stockel) : vélo électrique polyvalent Bosch Performance, confort total et position ouverte.","167","1028","Indexable",""
"https://www.komut.be/shop/moustache-xroad-2-open-62073?attrib=1-644","1","Grâce à son cadre rigide avec intégration de la batterie Bosch PowerTube, son moteur Bosch Performance Line et sa fourche 80mm de débattement, Xroad 2 est dynamique et confortable.","180","1154","Non indexable","Canonisé"
"https://www.komut.be/shop/moustache-mercredi-12-62061?attrib=1-644","1","Mercredi 12, c'est le vélo des débuts, celui qui génère la passion et promet des aventures uniques : descendre à toute vitesse, faire des acrobaties, jouer au super-héros ou à la princesse licorne... tout est possible avec Mercredi 12 !","236","1400","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop/moustache-xroad-2-open-62073","1","Grâce à son cadre rigide avec intégration de la batterie Bosch PowerTube, son moteur Bosch Performance Line et sa fourche 80mm de débattement, Xroad 2 est dynamique et confortable.","180","1154","Indexable",""
"https://www.komut.be/en_GB/shop/moustache-mercredi-12-62061?attrib=1-644","1","Mercredi 12, c'est le vélo des débuts, celui qui génère la passion et promet des aventures uniques : descendre à toute vitesse, faire des acrobaties, jouer au super-héros ou à la princesse licorne... tout est possible avec Mercredi 12 !","236","1400","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop/000000019065-cowboy-cruiser-st-62060","1","Le Cowboy Cruiser ST est un vélo électrique confortable avec un accès bas, une position assise droite, une assistance automatique au pédalage et une technologie intelligente pour une expérience de conduite sans effort et connectée.","231","1427","Indexable",""
"https://www.komut.be/shop/page/2?attrib=1-644","0","","0","0","Non indexable","Canonisé"
"https://www.komut.be/shop/moustache-lundi-27-6-62065?attrib=1-644","1","Son moyeu arrière à vitesses intégrées associé à une courroie extrêmement résistante vous offre une utilisation souple et intuitive de la transmission et vous permet de passer les vitesses silencieusement d'un simple tour de poignée, et même à l'arrêt !
Taille cycliste (cm): 157 - 190","285","1709","Non indexable","Canonisé"
"https://www.komut.be/en_GB/shop/moustache-lundi-27-6-62065?attrib=1-644","1","Son moyeu arrière à vitesses intégrées associé à une courroie extrêmement résistante vous offre une utilisation souple et intuitive de la transmission et vous permet de passer les vitesses silencieusement d'un simple tour de poignée, et même à l'arrêt !
Taille cycliste (cm): 157 - 190","285","1709","Non indexable","Canonisé"
"https://www.komut.be/en_GB/shop/page/2?attrib=1-644","0","","0","0","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop/000000019442-shimano-pedales-plate-pd-ef102-62143","0","","0","0","Indexable",""
"https://www.komut.be/nl_BE/shop/moustache-mardi-27-2-open-62066","1","Il survole les pavés et démarre sur les chapeaux de roues grâce à son moyeu arrière à 5 vitesses intégrées, qui permet de changer de rapport en toute simplicité, même à l’arrêt, d’un simple mouvement de poignée. Disponible en deux type de transmission à chaine ou à courroie toujours facile à entretenir au quotidien.","317","1932","Indexable",""
"https://www.komut.be/en_GB/shop/000000019437-moustache-lundi-27-es-62140?attrib=1-644","1","Affronter les montées les plus sévères ne sera qu'une formalité au fameux guidon de Lundi 27 ES bien assisté par le moteur Bosch Active Line Plus Smart System toujours plus puissant et connecté. 
Taille cycliste (cm): 157 - 190","227","1386","Non indexable","Canonisé"
"https://www.komut.be/shop/000000019437-moustache-lundi-27-es-62140?attrib=1-644","1","Affronter les montées les plus sévères ne sera qu'une formalité au fameux guidon de Lundi 27 ES bien assisté par le moteur Bosch Active Line Plus Smart System toujours plus puissant et connecté. 
Taille cycliste (cm): 157 - 190","227","1386","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop/000000019415-buff-r-merino-midweight-62128","0","","0","0","Indexable",""
"https://www.komut.be/shop/moustache-xroad-2-fs-62076?attrib=1-644","1","Grâce à son cadre rigide avec intégration de la batterie Bosch PowerTube, son moteur Bosch Performance Line et sa fourche 80mm de débattement, Xroad 2 est dynamique et confortable.","180","1154","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop/moustache-xroad-2-fs-62076","1","Grâce à son cadre rigide avec intégration de la batterie Bosch PowerTube, son moteur Bosch Performance Line et sa fourche 80mm de débattement, Xroad 2 est dynamique et confortable.","180","1154","Indexable",""
"https://www.komut.be/en_GB/shop/moustache-xroad-2-fs-62076?attrib=1-644","1","Grâce à son cadre rigide avec intégration de la batterie Bosch PowerTube, son moteur Bosch Performance Line et sa fourche 80mm de débattement, Xroad 2 est dynamique et confortable.","180","1154","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop/moustache-xroad-6-fs-62075","1","Grâce à son cadre rigide avec intégration de la batterie Bosch PowerTube, son moteur Bosch Performance Line et sa fourche 80mm de débattement, Xroad 2 est dynamique et confortable.","180","1154","Indexable",""
"https://www.komut.be/nl_BE/shop/moustache-xroad-4-fs-62077","1","Grâce à son cadre rigide avec intégration de la batterie Bosch PowerTube, son moteur Bosch Performance Line et sa fourche 80mm de débattement, Xroad 2 est dynamique et confortable.","180","1154","Indexable",""
